CIF,TRANSACTIONCODE,CUSTOMERTYPE,BIRTHDATE
29665338,D109301,0,1379/07/09
29665346,D109301,0,1349/01/01
29665429,D109301,0,1374/05/22
29665452,D109301,0,1342/05/01
29665460,D109301,0,1364/09/22
29665486,D109301,0,1368/01/04
29665502,D109301,0,1359/06/30
29665528,D109301,0,1346/06/25
29665569,D109301,0,1352/02/29
29665577,D109301,0,1379/04/13
29665668,D109301,0,1374/03/17
29665684,D109301,0,1364/02/21
29665718,D109301,0,1341/07/01
29665767,D109301,0,1367/08/30
29665783,D109301,0,1368/12/18
29665791,D109301,0,1363/03/29
29665809,D109301,0,1364/06/24
29665841,D109301,0,1358/12/24
29665858,D109301,0,1366/04/28
29665882,D109301,0,1351/03/01
29665908,D109301,0,1359/06/26
29665940,D109301,0,1376/05/29
29665957,D109301,0,1375/09/06
29665981,D109301,0,1366/02/12
29665999,D109301,0,1348/03/01
29666021,D109301,0,1364/10/01
29666088,D109301,0,1376/03/02
29666096,D109301,0,1376/05/25
29666112,D109301,0,1366/05/03
29666153,D109301,0,1354/06/30
29666187,D109301,0,1373/01/20
29666203,D109301,0,1370/11/13
29666229,D109301,0,1342/08/20
29666237,D109301,0,1366/04/29
29666302,D109301,0,1376/08/05
29666328,D109301,0,1367/01/01
29666427,D109301,0,1393/08/18
29666435,D109301,0,1348/09/09
29666468,D109301,0,1366/04/04
29666484,D109301,0,1336/08/19
29666500,D109301,0,1356/06/03
29666518,D109301,0,1340/02/04
29666526,D109301,0,1362/06/29
29666542,D109301,0,1345/11/03
29666567,D109301,0,1359/01/29
29666617,D109301,0,1378/03/29
29666666,D109301,0,1350/02/28
29666674,D109301,0,1369/01/18
29666682,D109301,0,1363/09/03
29666690,D109301,0,1370/07/21
29666732,D109301,0,1365/06/28
29666765,D109301,0,1369/05/28
29666849,D109301,0,1372/12/12
29666856,D109301,0,1375/12/27
29666898,D109301,0,1358/09/21
29666922,D109301,0,1362/06/09
29666930,D109301,0,1374/06/19
29666989,D109301,0,1371/05/18
29667011,D109301,0,1384/07/18
29667029,D109301,0,1360/06/17
29667078,D109301,0,1347/04/01
29667086,D109301,0,1364/07/30
29667144,D109301,0,1357/12/03
29667185,D109301,0,1332/06/08
29667193,D109301,0,1375/10/27
29667201,D109301,0,1366/12/15
29667318,D109301,0,1355/05/10
29667334,D109301,0,1343/02/01
29667359,D109301,0,1338/01/01
29667409,D109301,0,1371/03/05
29667441,D109301,0,1368/12/20
29667466,D109301,0,1368/02/30
29667490,D109301,0,1374/10/05
29667581,D109301,0,1361/11/22
29667649,D109301,0,1378/11/10
29667664,D109301,0,1349/06/28
29667680,D109301,0,1353/09/12
29667714,D109301,0,1346/01/02
29667722,D109301,0,1326/05/02
29667805,D109301,0,1374/10/10
29667839,D109301,0,1364/06/02
29667847,D109301,0,1339/12/20
29667854,D109301,0,1398/02/05
29667904,D109301,0,1371/11/08
29667920,D109301,0,1360/01/09
29667987,D109301,0,1354/06/30
29668019,D109301,0,1346/04/12
29668043,D109301,0,1343/06/01
29668142,D109301,0,1365/03/25
29668233,D109301,0,1354/12/09
29668316,D109301,0,1355/09/19
29668373,D109301,0,1348/06/10
29668381,D109301,0,1364/10/23
29668399,D109301,0,1365/06/30
29668407,D109301,0,1355/01/01
29668415,D109301,0,1337/01/02
29668423,D109301,0,1364/01/18
29668431,D109301,0,1366/05/20
29668449,D109301,0,1348/10/01
29668456,D109301,0,1350/01/02
29668464,D109301,0,1387/03/21
29668498,D109301,0,1346/11/14
29668522,D109301,0,1367/12/03
29668530,D109301,0,1365/08/20
29668555,D109301,0,1358/06/30
29668563,D109301,0,1357/02/15
29668597,D109301,0,1354/06/25
29668605,D109301,0,1356/07/03
29668621,D109301,0,1356/06/11
29668670,D109301,0,1336/12/01
29668738,D109301,0,1375/12/11
29668746,D109301,0,1373/10/08
29668753,D109301,0,1373/08/01
29668779,D109301,0,1362/05/21
29668852,D109301,0,1337/02/15
29668928,D109301,0,1332/07/01
29668993,D109301,0,1380/03/28
29669017,D109301,0,1375/01/02
29669025,D109301,0,1343/07/09
29669041,D109301,0,1363/04/29
29669314,D109301,0,1356/01/04
29669405,D109301,0,1371/07/11
29669462,D109301,0,1339/03/01
29669488,D109301,0,1372/09/19
29669538,D109301,0,1358/04/11
29669587,D109301,0,1367/03/05
29669629,D109301,0,1361/06/29
29669637,D109301,0,1365/06/30
29669652,D109301,0,1346/12/01
29669702,D109301,0,1360/11/23
29669710,D109301,0,1360/09/20
29669892,D109301,0,1372/12/21
29670015,D109301,0,1354/02/14
29670072,D109301,0,1376/02/29
29670106,D109301,0,1348/01/01
29670114,D109301,0,1339/01/10
29670197,D109301,0,1378/04/10
29670239,D109301,0,1346/08/04
29670437,D109301,0,1374/02/25
29670502,D109301,0,1363/04/13
29670536,D109301,0,1338/01/07
29670601,D109301,0,1362/06/30
29670791,D109301,0,1347/07/13
29670841,D109301,0,1374/04/19
29670874,D109301,0,1342/04/09
29670916,D109301,0,1371/04/17
29670924,D109301,0,1367/03/05
29670999,D109301,0,1367/02/01
29671088,D109301,0,1372/02/21
29671096,D109301,0,1368/09/06
29671138,D109301,0,1348/04/10
29671153,D109301,0,1370/09/20
29671278,D109301,0,1356/11/20
29671302,D109301,0,1373/12/08
29671401,D109301,0,1333/02/07
29671559,D109301,0,1367/12/10
29671575,D109301,0,1358/12/20
29671633,D109301,0,1320/03/24
29671682,D109301,0,1367/06/31
29671690,D109301,0,1334/09/06
29671724,D109301,0,1320/04/04
29671757,D109301,0,1367/01/09
29671914,D109301,0,1362/06/29
29671963,D109301,0,1367/09/28
29671989,D106601,0,1344/08/20
29671997,D109301,0,1336/12/04
29672011,D109301,0,1367/04/10
29672037,D109301,0,1378/04/28
29672045,D109301,0,1355/01/06
29672052,D109301,0,1358/09/10
29672060,D109301,0,1365/04/01
29672078,D109301,0,1396/06/28
29672086,D109301,0,1344/02/10
29672102,D109301,0,1343/07/10
29672110,D109301,0,1351/04/02
29672128,D109301,0,1377/10/25
29672144,D109301,0,1370/09/01
29672151,D109301,0,1373/01/01
29672193,D109301,0,1375/08/23
29672201,D109301,0,1348/08/01
29672219,D109301,0,1351/02/01
29672227,D109301,0,1315/03/05
29672284,D109301,0,1391/02/08
29672292,D109301,0,1354/01/29
29672300,D109301,0,1372/07/30
29672318,D109301,0,1361/01/21
29672359,D109301,0,1369/10/15
29672367,D109301,0,1341/01/01
29672383,D109301,0,1368/03/28
29672409,D109301,0,1342/03/01
29672417,D109301,0,1338/09/02
29672425,D109301,0,1377/02/04
29672433,D109301,0,1356/10/04
29672474,D109301,0,1393/10/28
29672482,D109301,0,1355/04/01
29672540,D109301,0,1358/09/13
29672557,D109301,0,1373/04/10
29672565,D109301,0,1324/07/10
29672573,D109301,0,1352/07/01
29672623,D109301,0,1370/10/01
29672631,D109301,0,1358/11/14
29672649,D109301,0,1363/06/30
29672656,D109301,0,1363/01/01
29672672,D109301,0,1370/05/22
29672680,D109301,0,1362/06/24
29672698,D109301,0,1342/06/13
29672706,D109301,0,1341/02/01
29672722,D109301,0,1368/11/24
29672730,D109301,0,1365/12/28
29672755,D109301,0,1348/07/01
29672763,D109301,0,1374/01/18
29672771,D109301,0,1345/11/19
29672789,D109301,0,1355/04/01
29672797,D109301,0,1352/11/02
29672870,D109301,0,1369/04/07
29672904,D109301,0,1346/02/30
29672912,D109301,0,1339/05/01
29672920,D109301,0,1337/05/01
29672938,D109301,0,1362/03/22
29672979,D109301,0,1358/01/22
29672987,D109301,0,1366/08/06
29672995,D109301,0,1346/10/12
29673001,D109301,0,1331/06/30
29673019,D109301,0,1371/07/18
29673027,D109301,0,1361/12/24
29673050,D109301,0,1369/03/29
29673076,D109301,0,1364/03/14
29673084,D109301,0,1347/07/06
29673092,D109301,0,1338/03/07
29673100,D109301,0,1374/11/26
29673134,D109301,0,1368/06/30
29673159,D109301,0,1373/01/13
29673167,D109301,0,1332/09/10
29673175,D109301,0,1359/11/10
29673183,D109301,0,1356/01/01
29673191,D109301,0,1327/12/12
29673209,D109301,0,1358/11/15
29673217,D109301,0,1368/02/26
29673225,D109301,0,1341/06/12
29673241,D109301,0,1360/10/17
29673258,D109301,0,1377/02/10
29673290,D109301,0,1362/05/29
29673316,D109301,0,1373/03/01
29673340,D109301,0,1374/08/13
29673357,D109301,0,1372/02/31
29673365,D109301,0,1361/01/01
29673373,D109301,0,1367/11/24
29673381,D109301,0,1367/06/21
29673399,D109301,0,1356/10/01
29673407,D109301,0,1361/08/02
29673415,D109301,0,1374/04/25
29673449,D109301,0,1369/11/10
29673456,D109301,0,1361/06/28
29673464,D109301,0,1340/11/01
29673480,D109301,0,1347/01/01
29673514,D109301,0,1356/06/30
29673548,D109301,0,1349/01/25
29673571,D109301,0,1377/09/17
29673589,D109301,0,1365/12/03
29673613,D109301,0,1374/11/03
29673639,D109301,0,1331/10/21
29673647,D109301,0,1362/03/15
29673654,D109301,0,1354/06/04
29673696,D109301,0,1368/12/26
29673704,D109301,0,1369/03/16
29673753,D109301,0,1348/01/10
29673795,D109301,0,1368/01/28
29673837,D109301,0,1340/01/05
29673852,D109301,0,1368/01/01
29673860,D109301,0,1372/10/08
29673902,D109301,0,1362/08/03
29673951,D109301,0,1372/02/03
29673969,D109301,0,1378/08/29
29673977,D109301,0,1326/03/21
29673993,D109301,0,1365/03/01
29674017,D109301,0,1354/02/19
29674033,D109301,0,1368/10/09
29674058,D109301,0,1355/04/20
29674082,D109301,0,1342/02/10
29674090,D109301,0,1358/06/01
29674108,D109301,0,1363/01/20
29674116,D109301,0,1351/10/13
29674124,D109301,0,1347/01/01
29674132,D109301,0,1365/02/01
29674140,D109301,0,1369/06/07
29674231,D109301,0,1366/06/31
29674264,D109301,0,1376/02/22
29674298,D109301,0,1379/03/03
29674306,D109301,0,1357/05/04
29674322,D109301,0,1370/03/10
29674330,D109301,0,1368/05/01
29674348,D109301,0,1392/10/18
29674363,D109301,0,1359/11/04
29674397,D109301,0,1367/12/29
29674405,D109301,0,1370/01/21
29674413,D109301,0,1368/02/29
29674447,D109301,0,1360/01/20
29674462,D109301,0,1387/08/20
29674504,D109301,0,1360/03/12
29674546,D109301,0,1337/12/27
29674587,D109301,0,1369/01/12
29674595,D109301,0,1376/05/20
29674603,D109301,0,1345/09/20
29674611,D109301,0,1355/05/25
29674645,D109301,0,1333/01/03
29674686,D109301,0,1349/02/25
29674744,D109301,0,1367/05/28
29674751,D109301,0,1360/06/30
29674793,D109301,0,1360/03/01
29674827,D109301,0,1362/03/04
29674868,D109301,0,1353/01/01
29674876,D109301,0,1353/01/01
29674892,D109301,0,1339/06/20
29675063,D109301,0,1348/01/01
29675147,D109301,0,1374/01/29
29675162,D109301,0,1362/03/11
29675212,D109301,0,1334/06/22
29675238,D109301,0,1344/02/01
29675287,D109301,0,1346/08/04
29675311,D109301,0,1370/06/24
29675329,D109301,0,1355/01/28
29675352,D109301,0,1364/04/20
29675386,D109301,0,1321/06/28
29675436,D109301,0,1372/02/30
29675469,D109301,0,1398/07/28
29675485,D109301,0,1367/06/30
29675501,D109301,0,1361/06/10
29675550,D109301,0,1342/05/03
29675592,D109301,0,1371/02/09
29675642,D109301,0,1376/01/02
29675659,D109301,0,1333/08/01
29675691,D109301,0,1349/08/02
29675725,D109301,0,1395/10/04
29675774,D109301,0,1360/06/30
29675808,D109301,0,1359/01/23
29675816,D109301,0,1329/02/03
29675840,D109301,0,1359/02/01
29675857,D109301,0,1362/01/30
29675881,D109301,0,1327/01/01
29675923,D109301,0,1371/06/10
29675931,D109301,0,1363/02/05
29675949,D109301,0,1348/03/01
29675956,D109301,0,1349/01/01
29675964,D109301,0,1366/06/28
29675998,D109301,0,1339/07/27
29676145,D109301,0,1337/04/15
29676160,D109301,0,1356/04/01
29676194,D109301,0,1357/01/15
29676202,D109301,0,1362/09/10
29676244,D109301,0,1356/06/30
29676251,D109301,0,1342/01/20
29676285,D109301,0,1343/01/01
29676327,D109301,0,1375/08/26
29676343,D109301,0,1364/01/12
29676350,D109301,0,1334/02/03
29676475,D109301,0,1360/07/02
29676483,D109301,0,1358/06/30
29676491,D109301,0,1331/02/04
29676558,D109301,0,1394/10/19
29676566,D109301,0,1354/10/06
29676582,D109301,0,1335/02/01
29676608,D109301,0,1368/03/09
29676665,D109301,0,1364/06/30
29676673,D109301,0,1377/01/14
29676723,D109301,0,1396/07/10
29676731,D109301,0,1379/09/08
29676749,D109301,0,1374/11/01
29676756,D109301,0,1364/06/28
29676780,D109301,0,1375/05/07
29676848,D109301,0,1361/08/30
29676871,D109301,0,1370/04/06
29676905,D109301,0,1380/02/13
29676988,D109301,0,1361/08/14
29677010,D109301,0,1343/01/01
29677051,D109301,0,1353/01/02
29677069,D109301,0,1363/11/28
29677077,D109301,0,1351/12/15
29677093,D109301,0,1380/01/01
29677101,D109301,0,1359/08/21
29677200,D109301,0,1355/07/01
29677259,D109301,0,1359/04/20
29677267,D109301,0,1365/06/15
29677309,D109301,0,1338/03/01
29677317,D109301,0,1378/02/20
29677341,D109301,0,1366/05/06
29677424,D109301,0,1341/03/10
29677432,D109301,0,1364/08/08
29677440,D109301,0,1345/10/01
29677473,D109301,0,1377/09/24
29677499,D109301,0,1327/06/04
29677531,D109301,0,1365/02/23
29677549,D109301,0,1378/03/15
29677556,D109301,0,1332/06/06
29677564,D109301,0,1321/12/20
29677630,D109301,0,1317/10/23
29677663,D109301,0,1368/03/25
29677671,D109301,0,1375/09/06
29677689,D109301,0,1346/04/30
29677739,D109301,0,1345/07/03
29677754,D109301,0,1355/05/01
29677788,D109301,0,1395/04/24
29677796,D109301,0,1343/01/01
29677820,D109301,0,1371/05/15
29677879,D109301,0,1373/09/25
29677978,D109301,0,1375/06/28
29677994,D109301,0,1372/03/10
29678059,D109301,0,1371/03/01
29678075,D109301,0,1385/07/30
29678117,D109301,0,1356/06/30
29678125,D109301,0,1365/01/02
29678166,D109301,0,1379/02/13
29678190,D109301,0,1371/12/03
29678265,D109301,0,1362/10/29
29678349,D109301,0,1352/07/13
29678406,D109301,0,1372/02/14
29678422,D109301,0,1342/11/12
29678430,D109301,0,1333/03/11
29678455,D109301,0,1343/10/28
29678471,D109301,0,1332/02/03
29678513,D109301,0,1374/05/01
29678554,D109301,0,1347/12/01
29678562,D109301,0,1395/02/11
29678653,D109301,0,1375/10/10
29678661,D109301,0,1360/06/18
29678687,D109301,0,1362/02/15
29678695,D109301,0,1369/08/23
29678711,D109301,0,1368/10/29
29678828,D109301,0,1385/04/01
29678844,D109301,0,1368/08/14
29678851,D109301,0,1368/08/07
29678877,D109301,0,1376/01/10
29678901,D109301,0,1364/01/30
29678984,D109301,0,1347/10/21
29679008,D109301,0,1358/02/01
29679149,D109301,0,1357/02/01
29679156,D109301,0,1369/12/27
29679354,D109301,0,1365/02/12
29679370,D109301,0,1347/12/11
29679388,D109301,0,1369/08/17
29679396,D109301,0,1366/06/31
29679412,D109301,0,1362/04/14
29679529,D109301,0,1362/06/05
29679545,D109301,0,1358/02/14
29679701,D106601,0,1374/05/24
29679735,D109301,0,1368/01/06
29679768,D109301,0,1374/10/28
29679784,D109301,0,1357/07/23
29679826,D109301,0,1358/06/30
29679867,D109301,0,1349/03/01
29679875,D109301,0,1355/05/08
29679883,D109301,0,1329/04/05
29679909,D109301,0,1382/11/01
29679941,D109301,0,1357/06/20
29679958,D109301,0,1347/02/01
29679966,D109301,0,1367/08/16
29679982,D109301,0,1363/03/19
29680055,D109301,0,1351/06/25
29680147,D109301,0,1338/08/05
29680394,D109301,0,1365/06/05
29680444,D109301,0,1362/10/20
29680493,D109301,0,1349/01/01
29680501,D109301,0,1349/03/02
29680592,D109301,0,1343/03/04
29680634,D109301,0,1359/07/01
29680659,D109301,0,1382/09/20
29680733,D109301,0,1344/01/02
29680774,D109301,0,1333/01/04
29680808,D109301,0,1363/01/01
29680865,D109301,0,1345/09/06
29680899,D109301,0,1357/06/29
29680923,D109301,0,1347/07/19
29681012,D109301,0,1360/05/20
29681046,D109301,0,1365/01/05
29681301,D109301,0,1357/06/01
29681459,D109301,0,1346/02/01
29681566,D109301,0,1344/06/20
29681616,D109301,0,1394/09/15
29681681,D109301,0,1358/12/20
29681822,D109301,0,1359/06/30
29681947,D109301,0,1373/09/15
29681996,D109301,0,1364/04/19
29682127,D109301,0,1365/07/01
29682226,D109301,0,1374/03/26
29682283,D109301,0,1370/05/30
29682309,D109301,0,1370/03/27
29682325,D109301,0,1365/04/01
29682333,D109301,0,1360/06/06
29682366,D109301,0,1377/06/29
29682655,D109301,0,1390/05/09
29683091,D109301,0,1361/12/01
29683224,D109301,0,1350/12/17
29683281,D109301,0,1360/01/15
29683315,D109301,0,1379/06/16
29683380,D109301,0,1349/02/01
29683463,D109301,0,1354/03/02
29683489,D109301,0,1370/05/10
29683596,D109301,0,1373/12/20
29683653,D109301,0,1378/05/12
29683729,D109301,0,1360/03/07
29683828,D109301,0,1374/10/18
29683851,D109301,0,1393/06/04
29683877,D109301,0,1357/01/21
29684271,D109301,0,1362/06/10
29684537,D109301,0,1368/11/16
29684610,D109301,0,1350/11/14
29684628,D109301,0,1340/12/09
29684644,D109301,0,1361/06/01
29684727,D109301,0,1365/05/29
29684933,D109301,0,1358/02/07
29685005,D109301,0,1379/05/07
29685039,D109301,0,1344/12/03
29685120,D109301,0,1360/08/17
29685229,D109301,0,1364/05/28
29685278,D109301,0,1359/03/06
29685310,D109301,0,1344/01/03
29685336,D109301,0,1370/10/09
29685385,D109301,0,1378/03/30
29685716,D109301,0,1343/06/21
29685732,D109301,0,1350/06/10
29685773,D109301,0,1367/12/11
29685815,D109301,0,1363/06/09
29685856,D109301,0,1358/01/01
29685864,D109301,0,1326/04/15
29685880,D109301,0,1371/01/28
29685955,D109301,0,1395/01/24
29686003,D109301,0,1367/01/15
29686151,D109301,0,1358/04/01
29686250,D109301,0,1374/12/25
29686276,D109301,0,1355/06/07
29686490,D109301,0,1363/04/11
29686573,D109301,0,1368/05/17
29686599,D109301,0,1330/12/08
29686615,D109301,0,1373/06/03
29686623,D109301,0,1370/12/10
29686649,D109301,0,1352/02/31
29686680,D109301,0,1361/06/29
29686730,D109301,0,1340/01/01
29686755,D109301,0,1351/10/29
29686839,D109301,0,1368/08/26
29686870,D109301,0,1373/04/06
29686904,D109301,0,1398/06/17
29686946,D109301,0,1348/05/12
29686979,D109301,0,1347/03/01
29687241,D109301,0,1344/01/01
29687340,D109301,0,1367/06/30
29687407,D106601,0,1366/10/11
29687415,D109301,0,1359/03/15
29687423,D109301,0,1356/02/02
29687431,D109301,0,1329/09/01
29687449,D109301,0,1358/12/01
29687456,D109301,0,1360/09/01
29687472,D109301,0,1381/04/21
29687480,D109301,0,1366/11/11
29687506,D109301,0,1348/03/01
29687514,D109301,0,1379/03/21
29687522,D109301,0,1365/01/01
29687530,D109301,0,1365/06/10
29687548,D109301,0,1347/03/15
29687555,D109301,0,1338/03/01
29687563,D109301,0,1364/02/18
29687571,D109301,0,1336/04/06
29687589,D109301,0,1398/09/18
29687613,D109301,0,1367/08/26
29687621,D109301,0,1350/04/10
29687639,D109301,0,1371/07/23
29687647,D109301,0,1347/10/01
29687654,D109301,0,1350/05/19
29687670,D109301,0,1355/05/05
29687696,D109301,0,1367/05/05
29687704,D109301,0,1370/09/12
29687738,D109301,0,1372/10/06
29687761,D109301,0,1363/10/17
29687787,D109301,0,1374/02/01
29687837,D109301,0,1362/06/10
29687845,D109301,0,1357/06/20
29687860,D109301,0,1349/05/20
29687886,D106601,0,1350/04/20
29687936,D109301,0,1362/07/01
29687944,D109301,0,1384/02/22
29687969,D109301,0,1341/11/06
29687985,D109301,0,1314/07/01
29687993,D109301,0,1398/04/27
29688009,D109301,0,1364/06/26
29688017,D109301,0,1350/08/26
29688025,D109301,0,1366/10/09
29688066,D109301,0,1376/12/01
29688082,D109301,0,1368/08/11
29688124,D109301,0,1326/12/06
29688140,D109301,0,1330/12/02
29688181,D109301,0,1366/06/17
29688207,D109301,0,1350/05/01
29688256,D109301,0,1371/04/05
29688264,D109301,0,1356/02/01
29688272,D109301,0,1357/06/01
29688280,D109301,0,1343/03/04
29688306,D109301,0,1363/06/11
29688314,D109301,0,1340/03/02
29688322,D109301,0,1346/08/10
29688330,D109301,0,1316/12/02
29688348,D109301,0,1335/06/03
29688363,D106601,0,1352/08/01
29688371,D109301,0,1368/01/01
29688389,D109301,0,1357/06/17
29688397,D106601,0,1356/06/20
29688405,D109301,0,1355/08/23
29688421,D109301,0,1377/09/19
29688488,D109301,0,1344/12/01
29688496,D109301,0,1363/03/15
29688504,D109301,0,1377/10/05
29688512,D109301,0,1367/10/08
29688579,D109301,0,1386/05/05
29688587,D109301,0,1373/08/12
29688603,D109301,0,1372/10/15
29688645,D109301,0,1379/05/10
29688678,D109301,0,1350/11/04
29688686,D109301,0,1352/01/01
29688702,D109301,0,1345/05/14
29688710,D109301,0,1336/01/01
29688736,D109301,0,1360/06/30
29688744,D109301,0,1366/10/14
29688751,D109301,0,1367/06/03
29688769,D109301,0,1359/03/20
29688777,D109301,0,1361/02/25
29688785,D109301,0,1374/03/31
29688793,D109301,0,1359/06/30
29688801,D109301,0,1338/01/01
29688827,D109301,0,1348/10/09
29688835,D109301,0,1365/11/08
29688850,D109301,0,1365/06/04
29688876,D109301,0,1373/05/17
29688892,D109301,0,1368/03/02
29688918,D109301,0,1346/01/13
29688967,D109301,0,1356/05/07
29688983,D109301,0,1365/12/01
29688991,D109301,0,1353/03/02
29689007,D109301,0,1371/12/06
29689015,D109301,0,1351/07/09
29689031,D109301,0,1338/01/06
29689049,D109301,0,1341/04/08
29689072,D109301,0,1372/12/22
29689080,D109301,0,1376/07/27
29689114,D109301,0,1350/03/30
29689122,D109301,0,1389/01/19
29689148,D109301,0,1345/11/11
29689163,D109301,0,1347/10/01
29689189,D109301,0,1375/06/28
29689197,D109301,0,1365/01/13
29689213,D109301,0,1345/01/01
29689270,D109301,0,1378/05/24
29689296,D109301,0,1337/01/15
29689312,D109301,0,1375/09/14
29689320,D109301,0,1373/09/18
29689379,D109301,0,1362/02/10
29689403,D109301,0,1311/06/11
29689411,D109301,0,1356/08/07
29689445,D109301,0,1363/05/20
29689452,D109301,0,1364/06/25
29689460,D109301,0,1342/08/11
29689528,D109301,0,1375/11/28
29689536,D109301,0,1368/06/26
29689544,D109301,0,1337/04/02
29689627,D109301,0,1375/10/03
29689635,D109301,0,1357/07/01
29689643,D109301,0,1331/08/03
29689650,D109301,0,1357/05/15
29689692,D109301,0,1365/11/11
29689718,D109301,0,1363/06/30
29689726,D109301,0,1366/09/26
29689783,D109301,0,1378/03/18
29689791,D109301,0,1358/10/12
29689825,D109301,0,1369/02/10
29689858,D109301,0,1364/07/21
29689866,D109301,0,1362/01/01
29689916,D109301,0,1361/12/10
29689940,D109301,0,1361/10/06
29689957,D109301,0,1347/06/01
29689999,D109301,0,1369/06/31
29690021,D109301,0,1368/11/02
29690039,D109301,0,1364/06/24
29690054,D109301,0,1362/09/24
