CIF,CUSTOMERTYPE,BIRTHDATE,POSTALCODE
29347028,1,12/15/2022 18:59,1454834463
29347069,1,12/15/2022 18:52,6516753843
29347077,1,12/15/2022 18:45,1414684633
29347184,1,12/15/2022 18:27,7591817388
29347283,1,12/15/2022 18:48,4155645734
29347432,1,12/15/2022 18:45,1111111111
29347499,1,12/15/2022 18:52,1381745619
29347515,1,12/15/2022 18:54,1998833761
29347531,1,12/15/2022 18:45,1373953651
29347853,1,12/15/2022 18:59,123456789
29347937,1,12/15/2022 18:30,1111111111
29347978,1,12/15/2022 18:30,1777863891
29348000,1,12/15/2022 18:57,1887973831
29348042,1,12/15/2022 18:43,5613734697
29348141,1,12/15/2022 18:43,1147747511
29348158,1,12/15/2022 18:27,4615676341
29348190,1,12/15/2022 18:18,5618745476
29348265,1,12/15/2022 18:46,7593751334
29348273,1,12/15/2022 18:18,1614659861
29348299,1,12/15/2022 18:51,9817965587
29348356,1,12/15/2022 18:45,8169714483
29348364,1,12/15/2022 18:51,9817948135
29348372,1,12/15/2022 18:45,3186756633
29348539,1,12/15/2022 18:45,6758136119
29348562,1,12/15/2022 18:27,7619764887
29348588,1,12/15/2022 18:52,1939914569
29348612,1,12/15/2022 18:30,1374717143
29348786,1,12/15/2022 18:18,3431466443
29348828,1,12/15/2022 18:46,1614659861
29348844,1,12/15/2022 18:46,9192939495
29348851,1,12/15/2022 18:18,4718944461
29348877,1,12/15/2022 18:18,5971875313
29348885,1,12/15/2022 18:27,8198700000
29348927,1,12/15/2022 18:18,4716937736
29348943,1,12/15/2022 18:28,8178198398
29349040,1,12/15/2022 18:32,8513884567
29349057,1,12/15/2022 18:48,4971812345
29349099,1,12/15/2022 18:46,4718944461
29349149,1,12/15/2022 18:59,6617999111
29349164,1,12/15/2022 18:51,1234567895
29349180,1,12/15/2022 18:52,1646767536
29349263,1,12/15/2022 18:24,5164911351
29349271,1,12/15/2022 18:32,1438853469
29349289,1,12/15/2022 18:51,1935764311
29349313,1,12/15/2022 18:18,6714714855
29349362,1,12/15/2022 18:48,8168813753
29349370,1,12/15/2022 18:52,1533985113
29349404,1,12/15/2022 18:52,1461746511
29349453,1,12/15/2022 18:28,1956815415
29349461,1,12/15/2022 18:37,7916986833
29349479,1,12/15/2022 18:28,1139717111
29349487,1,12/15/2022 18:24,1955899159
29349495,1,12/15/2022 18:48,1778764133
29349586,1,12/15/2022 18:28,1234569875
29349602,1,12/15/2022 18:46,1484995986
29349610,1,12/15/2022 19:03,1371838520
29349727,1,12/15/2022 18:24,9125938896
29349875,1,12/15/2022 18:32,7593117133
29349925,1,12/15/2022 18:54,1436613753
29349958,1,12/15/2022 18:20,6716936775
29350097,1,12/15/2022 18:46,9611234567
29350105,1,12/15/2022 18:54,1111111111
29350121,1,12/15/2022 18:46,9156324587
29350139,1,12/15/2022 19:03,4714887898
29350147,1,12/15/2022 18:59,1476775393
29350238,1,12/15/2022 18:46,1495813991
29350402,1,12/15/2022 18:24,9817979797
29350428,1,12/15/2022 18:48,8818888888
29350584,1,12/15/2022 18:43,8716844756
29350600,1,12/15/2022 18:27,1357713371
29350626,1,12/15/2022 18:27,3371674704
29350675,1,12/15/2022 18:43,1631674184
29350717,1,12/15/2022 19:03,8714965857
29350741,1,12/15/2022 18:27,1766955193
29350808,1,12/15/2022 18:51,1111111111
29350816,1,12/15/2022 18:48,9816877870
29350873,1,12/15/2022 18:51,3415734139
29350980,1,12/15/2022 18:24,4979194336
29351111,1,12/15/2022 18:24,7617836319
29351178,1,12/15/2022 19:03,4971791759
29351194,1,12/15/2022 18:51,7516644813
29351210,1,12/15/2022 18:32,7516915814
29351228,1,12/15/2022 18:24,7613686329
29351236,1,12/15/2022 18:51,7515856737
29351269,1,12/15/2022 18:24,8911111111
29351285,1,12/15/2022 18:24,1611743663
29351343,1,12/15/2022 19:03,1234567890
29351376,1,12/15/2022 18:59,7916763769
29351392,1,12/15/2022 19:03,1998838963
29351400,1,12/15/2022 18:24,4718676131
29351459,1,12/15/2022 18:32,7616133779
29351525,1,12/15/2022 18:24,1111111111
29351541,1,12/15/2022 18:27,1998834963
29351624,1,12/15/2022 18:55,1736886181
29351699,1,12/15/2022 18:21,7511111111
29351756,1,12/15/2022 18:48,9418844185
29351822,1,12/15/2022 18:49,1373844956
29351939,1,12/15/2022 18:24,1474754547
29351954,1,12/15/2022 18:24,7616648333
29351962,1,12/15/2022 18:48,3144895814
29351988,1,12/15/2022 18:43,5139846365
29352002,1,12/15/2022 18:56,7616648333
29352036,1,12/15/2022 19:03,7616149344
29352127,1,12/15/2022 18:46,9816975366
29352135,1,12/15/2022 18:46,9719797197
29352184,1,12/15/2022 18:32,1474975954
29352242,1,12/15/2022 18:24,6931647444
29352309,1,12/15/2022 19:03,1481855441
29352341,1,12/15/2022 18:28,1234567895
29352358,1,12/15/2022 18:24,9412541256
29352390,1,12/15/2022 18:45,3519853445
29352408,1,12/15/2022 18:45,1368983871
29352432,1,12/15/2022 18:24,8858163127
29352523,1,12/15/2022 18:45,1474713963
29352580,1,12/15/2022 18:49,8814812121
29352648,1,12/15/2022 18:51,1474713963
29352846,1,12/15/2022 18:48,1897735141
29352879,1,12/15/2022 18:43,1468954585
29352937,1,12/15/2022 18:32,5814735311
29352945,1,12/15/2022 18:43,1647878163
29352960,1,12/15/2022 18:24,1817965577
29352978,1,12/15/2022 18:28,8947117847
29352986,1,12/15/2022 18:28,1736965434
29353034,1,12/15/2022 18:43,1893138113
29353042,1,12/15/2022 18:43,3195646417
29353109,1,12/15/2022 18:51,9841943436
29353307,1,12/15/2022 18:28,4815616814
29353323,1,12/15/2022 18:24,1765876343
29353356,1,12/15/2022 18:43,8175955311
29353364,1,12/15/2022 18:28,1677855651
29353414,1,12/15/2022 18:24,1461866194
29353505,1,12/15/2022 18:48,9185666696
29353513,1,12/15/2022 18:51,1778754354
29353679,1,12/15/2022 18:24,5711111111
29353711,1,12/15/2022 18:54,1767645344
29353745,1,12/15/2022 18:30,1986853453
29353786,1,12/15/2022 18:49,4755153664
29353794,1,12/15/2022 18:43,1111111111
29353810,1,12/15/2022 18:51,5715743366
29353885,1,12/15/2022 18:48,3819767743
29353893,1,12/15/2022 18:48,1474736768
29353976,1,12/15/2022 18:49,9155171807
29353984,1,12/15/2022 18:24,5617665996
29354032,1,12/15/2022 18:45,1998837511
29354081,1,12/15/2022 18:45,9186114967
29354099,1,12/15/2022 18:54,1655195411
29354123,1,12/15/2022 18:51,9813943883
29354230,1,12/15/2022 18:51,1998744545
29354446,1,12/15/2022 18:46,6719915913
29354453,1,12/15/2022 19:03,1911773861
29354461,1,12/15/2022 18:49,1436975171
29354503,1,12/15/2022 18:51,9815959569
29354552,1,12/15/2022 18:45,1478843775
29354560,1,12/15/2022 18:32,6931667869
29354636,1,12/15/2022 18:32,1813196819
29354701,1,12/15/2022 18:51,1636788451
29354719,1,12/15/2022 18:46,7815857949
29354743,1,12/15/2022 18:51,4916844646
29354768,1,12/15/2022 18:56,1371783474
29354800,1,12/15/2022 18:49,1959696755
29354826,1,12/15/2022 18:49,1111111111
29354867,1,12/15/2022 18:32,9819775864
29354990,1,12/15/2022 18:46,6513997494
29355070,1,12/15/2022 18:46,8717817781
29355385,1,12/15/2022 18:32,1234567895
29355492,1,12/15/2022 18:48,6715765568
29355534,1,12/15/2022 18:51,1767785395
29355583,1,12/15/2022 18:32,1191843343
29355633,1,12/15/2022 18:51,1778933691
29355666,1,12/15/2022 18:32,3813883654
29355674,1,12/15/2022 18:52,3187183775
29355740,1,12/15/2022 18:49,1946775417
29355781,1,12/15/2022 18:49,1413934441
29355799,1,12/15/2022 18:51,6155734595
29355807,1,12/15/2022 18:48,9815745143
29355815,1,12/15/2022 18:51,1675963371
29355898,1,12/15/2022 18:32,3519613915
29355906,1,12/15/2022 18:54,1665715161
29355914,1,12/15/2022 18:54,1766633898
29355948,1,12/15/2022 18:48,1645789461
29355955,1,12/15/2022 19:03,1348968511
29356003,1,12/15/2022 18:59,1665715161
29356011,1,12/15/2022 18:51,1893747935
29356037,1,12/15/2022 18:20,9816933469
29356045,1,12/15/2022 18:54,5158714374
29356060,1,12/15/2022 18:46,5711111111
29356078,1,12/15/2022 18:32,1487757691
29356086,1,12/15/2022 18:28,1496914574
29356094,1,12/15/2022 18:20,1435884365
29356177,1,12/15/2022 18:54,1415643665
29356227,1,12/15/2022 18:51,1495919887
29356250,1,12/15/2022 18:59,1649975753
29356292,1,12/15/2022 18:51,1767783943
29356300,1,12/15/2022 18:49,1111111111
29356318,1,12/15/2022 18:27,1653957513
29356326,1,12/15/2022 18:52,1955759718
29356334,1,12/15/2022 18:48,1955866853
29356375,1,12/15/2022 18:49,1716855945
29356391,1,12/15/2022 18:27,1665715161
29356417,1,12/15/2022 18:49,1473166531
29356441,1,12/15/2022 18:32,1815135988
29356458,1,12/15/2022 18:24,1345616614
29356524,1,12/15/2022 18:51,5717963367
29356532,1,12/15/2022 18:48,8196715491
29356581,1,12/15/2022 18:32,3146986583
29356599,1,12/15/2022 18:48,1459673343
29356623,1,12/15/2022 18:48,5741647754
29356649,1,12/15/2022 18:20,1657637146
29356656,1,12/15/2022 18:27,6515938765
29356698,1,12/15/2022 18:48,6931667732
29356730,1,12/15/2022 18:48,8714816381
29356748,1,12/15/2022 18:49,5715184684
29356755,1,12/15/2022 18:32,8376136731
29356771,1,12/15/2022 18:18,1655846341
29356805,1,12/15/2022 18:49,4881759672
29356839,1,12/15/2022 18:48,4717147445
29356847,1,12/15/2022 18:24,6817846981
29356870,1,12/15/2022 18:20,5716851423
29356912,1,12/15/2022 18:56,7591384413
29356938,1,12/15/2022 18:20,7591775941
29356987,1,12/15/2022 18:48,3197867981
29357019,1,12/15/2022 18:49,1511645713
29357035,1,12/15/2022 18:43,1461764813
29357050,1,12/15/2022 18:20,6137647665
29357076,1,12/15/2022 18:51,7591384413
29357084,1,12/15/2022 18:59,1689733355
29357092,1,12/15/2022 18:59,1769894115
29357100,1,12/15/2022 18:59,1646877551
29357126,1,12/15/2022 18:24,1939814611
29357159,1,12/15/2022 18:49,1111111111
29357209,1,12/15/2022 18:43,1775616681
29357225,1,12/15/2022 18:52,9999999999
29357233,1,12/15/2022 18:48,1375654717
29357282,1,12/15/2022 18:28,1351864981
29357324,1,12/15/2022 18:20,6861967885
29357340,1,12/15/2022 18:31,1451898765
29357357,1,12/15/2022 18:51,5716845379
29357373,1,12/15/2022 18:24,1111111111
29357381,1,12/15/2022 18:28,1475713765
29357415,1,12/15/2022 18:54,1471686441
29357498,1,12/15/2022 18:52,1656838983
29357522,1,12/15/2022 18:52,5713911111
29357530,1,12/15/2022 18:54,7199775702
29357555,1,12/15/2022 18:21,1487760258
29357563,1,12/15/2022 18:49,1737964475
29357571,1,12/15/2022 18:28,9611234567
29357605,1,12/15/2022 18:54,9817681983
29357613,1,12/15/2022 18:18,1231231233
29357621,1,12/15/2022 19:03,7513866775
29357654,1,12/15/2022 18:51,4815688695
29357670,1,12/15/2022 18:54,1234569878
29357704,1,12/15/2022 18:54,1873763377
29357712,1,12/15/2022 18:27,1231231233
29357746,1,12/15/2022 18:51,7918717735
29357753,1,12/15/2022 18:21,7591135669
29357779,1,12/15/2022 18:18,1373695655
29357787,1,12/15/2022 18:18,1371748343
29357795,1,12/15/2022 19:03,1648667815
29357803,1,12/15/2022 18:20,3133734666
29357837,1,12/15/2022 18:18,1933713173
29357852,1,12/15/2022 18:49,7593752790
29357886,1,12/15/2022 18:18,1681844311
29357902,1,12/15/2022 18:27,1784844843
29357910,1,12/15/2022 18:18,1893998718
29357928,1,12/15/2022 18:46,1784647711
29357977,1,12/15/2022 18:54,6461846918
29357985,1,12/15/2022 18:20,1831793195
29358009,1,12/15/2022 18:24,6715713688
29358058,1,12/15/2022 18:30,4514939899
29358074,1,12/15/2022 18:51,3713156364
29358108,1,12/15/2022 18:51,3167764331
29358124,1,12/15/2022 18:43,9411111111
29358140,1,12/15/2022 18:49,1111111111
29358157,1,12/15/2022 18:51,1843855337
29358181,1,12/15/2022 18:51,1435814318
29358199,1,12/15/2022 18:43,1636659383
29358207,1,12/15/2022 18:32,9817986748
29358231,1,12/15/2022 18:21,8196687451
29358249,1,12/15/2022 18:32,1955812345
29358264,1,12/15/2022 18:32,6814935931
29358272,1,12/15/2022 18:51,1819857739
29358298,1,12/15/2022 18:51,8714899677
29358306,1,12/15/2022 18:32,5717796735
29358330,1,12/15/2022 18:54,1843915675
29358348,1,12/15/2022 18:28,8911111111
29358389,1,12/15/2022 18:48,1483787813
29358397,1,12/15/2022 18:51,8731145143
29358405,1,12/15/2022 18:24,1965713649
29358439,1,12/15/2022 18:30,123456789
29358454,1,12/15/2022 18:51,3145678353
29358462,1,12/15/2022 18:18,1846714657
29358470,1,12/15/2022 18:30,5616853855
29358488,1,12/15/2022 18:51,1658339717
29358538,1,12/15/2022 18:43,1133445566
29358561,1,12/15/2022 18:24,8813934913
29358611,1,12/15/2022 18:24,4731839391
29358629,1,12/15/2022 18:51,1669713446
29358637,1,12/15/2022 18:54,6617194611
29358652,1,12/15/2022 18:51,7913664873
29358678,1,12/15/2022 18:51,3813763744
29358686,1,12/15/2022 18:18,7199666495
29358702,1,12/15/2022 18:59,7145884897
29358710,1,12/15/2022 18:51,1635863416
29358744,1,12/15/2022 18:59,7678192345
29358777,1,12/15/2022 18:45,3414843656
29358785,1,12/15/2022 18:54,1166799916
29358793,1,12/15/2022 18:51,7918911228
29358835,1,12/15/2022 18:43,1458793435
29358843,1,12/15/2022 18:54,8731145143
29358868,1,12/15/2022 18:59,8173888691
29358876,1,12/15/2022 18:18,6719939613
29358892,1,12/15/2022 18:51,1236547898
29358934,1,12/15/2022 18:27,1748895661
29358942,1,12/15/2022 18:51,9198646333
29358967,1,12/15/2022 18:48,1736973576
29358991,1,12/15/2022 18:48,1656846451
29359007,1,12/15/2022 18:54,4718765648
29359023,1,12/15/2022 18:59,8888811111
29359031,1,12/15/2022 18:21,1196683433
29359049,1,12/15/2022 18:27,6516859497
29359064,1,12/15/2022 18:20,7919163333
29359072,1,12/15/2022 18:24,1461943831
29359080,1,12/15/2022 18:51,1635863416
29359098,1,12/15/2022 18:45,1813148717
29359114,1,12/15/2022 18:32,1688746961
29359130,1,12/15/2022 19:03,3317136774
29359163,1,12/15/2022 18:43,5614775189
29359189,1,12/15/2022 18:43,1388799338
29359205,1,12/15/2022 18:52,4715714746
29359213,1,12/15/2022 18:20,4371673453
29359221,1,12/15/2022 18:28,1686953413
29359346,1,12/15/2022 18:43,1146815764
29359361,1,12/15/2022 18:24,5618931698
29359379,1,12/15/2022 18:59,1651866881
29359403,1,12/15/2022 18:24,4144643199
29359429,1,12/15/2022 18:24,1146815764
29359437,1,12/15/2022 18:48,4715715816
29359452,1,12/15/2022 18:59,1785746945
29359460,1,12/15/2022 18:59,4918648911
29359502,1,12/15/2022 18:30,9416615551
29359577,1,12/15/2022 18:32,6715616557
29359585,1,12/15/2022 18:48,1434673467
29359593,1,12/15/2022 18:59,1741755694
29359627,1,12/15/2022 19:03,1785616781
29359668,1,12/15/2022 18:43,6514837165
29359692,1,12/15/2022 18:51,9815694849
29359718,1,12/15/2022 18:24,4716867891
29359767,1,12/15/2022 18:30,8179977434
29359783,1,12/15/2022 18:20,1111111111
29359809,1,12/15/2022 18:59,3715163757
29359825,1,12/15/2022 18:24,1434673467
29359858,1,12/15/2022 18:24,1111111111
29359866,1,12/15/2022 18:52,1778734166
29359874,1,12/15/2022 18:20,1949734713
29359890,1,12/15/2022 18:24,5711111111
29359908,1,12/15/2022 18:59,1771843774
29359916,1,12/15/2022 18:48,4971953571
29359957,1,12/15/2022 18:24,3717698566
29359965,1,12/15/2022 19:03,5165846595
29359973,1,12/15/2022 18:52,4615743451
29359999,1,12/15/2022 18:51,1341794118
29360021,1,12/15/2022 18:28,4918746574
29360039,1,12/15/2022 18:30,1871663336
29360088,1,12/15/2022 18:32,1463714613
29360096,1,12/15/2022 18:48,1767613538
29360104,1,12/15/2022 18:52,1234567890
29360146,1,12/15/2022 18:24,1458836691
29360161,1,12/15/2022 18:45,1847773845
29360187,1,12/15/2022 18:51,3819733975
29360203,1,12/15/2022 18:51,3818854883
29360211,1,12/15/2022 18:59,1464715668
29360229,1,12/15/2022 18:24,6931181615
29360237,1,12/15/2022 18:46,4716151746
29360260,1,12/15/2022 18:54,1815694415
29360278,1,12/15/2022 18:51,6931181615
29360294,1,12/15/2022 18:52,4971917514
29360310,1,12/15/2022 18:52,1651655444
29360328,1,12/15/2022 18:49,1111111111
29360351,1,12/15/2022 18:24,8451966397
29360369,1,12/15/2022 18:54,9619767485
29360377,1,12/15/2022 18:54,4713836454
29360443,1,12/15/2022 18:59,1765914513
29360450,1,12/15/2022 18:48,1396734354
29360484,1,12/15/2022 18:49,1431895343
29360492,1,12/15/2022 19:03,1871934997
29360518,1,12/15/2022 18:43,3177664657
29360526,1,12/15/2022 18:51,5711111111
29360534,1,12/15/2022 18:52,1651776377
29360542,1,12/15/2022 18:48,1719684177
29360567,1,12/15/2022 18:52,4715948443
29360583,1,12/15/2022 18:52,1455933313
29360591,1,12/15/2022 18:51,7919845150
29360658,1,12/15/2022 18:52,1764913146
29360690,1,12/15/2022 18:52,1677873931
29360716,1,12/15/2022 18:52,3414814771
29360724,1,12/15/2022 18:52,1494763463
29360740,1,12/15/2022 18:48,1476738651
29360757,1,12/15/2022 18:52,7371764754
29360799,1,12/15/2022 18:49,4764769415
29360823,1,12/15/2022 18:21,1713614711
29360831,1,12/15/2022 18:51,7591188533
29360849,1,12/15/2022 18:54,1416794195
29360864,1,12/15/2022 18:48,1855617867
29360872,1,12/15/2022 18:27,1111111111
29360898,1,12/15/2022 19:03,1756611166
29360906,1,12/15/2022 18:49,4714855745
29360914,1,12/15/2022 18:48,7188855164
29360922,1,12/15/2022 18:48,1993753953
29360930,1,12/15/2022 18:28,7591135377
29360963,1,12/15/2022 18:52,4979213774
29360971,1,12/15/2022 19:03,1234567898
29360989,1,12/15/2022 18:48,0
29360997,1,12/15/2022 18:48,0
29361003,1,12/15/2022 18:48,6496149111
29361128,1,12/15/2022 18:32,1736994514
29361144,1,12/15/2022 18:52,7381796955
29361292,1,12/15/2022 18:49,1675963914
29361300,1,12/15/2022 18:52,8915994478
29361318,1,12/15/2022 18:52,7919814799
29361326,1,12/15/2022 18:54,8718693319
29361375,1,12/15/2022 18:28,3134886568
29361383,1,12/15/2022 18:54,1897747678
29361425,1,12/15/2022 18:51,1657883141
29361433,1,12/15/2022 18:32,1371798431
29361441,1,12/15/2022 18:32,1234567895
29361458,1,12/15/2022 19:03,1493864863
29361466,1,12/15/2022 18:32,0
29361474,1,12/15/2022 19:03,1111111111
29361565,1,12/15/2022 18:32,7514855459
29361581,1,12/15/2022 19:03,1234567890
29361599,1,12/15/2022 18:32,8818714151
29361607,1,12/15/2022 18:32,5614897641
29361615,1,12/15/2022 19:03,1991745681
29361649,1,12/15/2022 18:51,1533945611
29361656,1,12/15/2022 18:32,4515937868
29361698,1,12/15/2022 18:32,5615673458
29361730,1,12/15/2022 18:54,3471861516
29361748,1,12/15/2022 18:52,1455854668
29361821,1,12/15/2022 18:51,8719963864
29361847,1,12/15/2022 18:51,4684139667
29361862,1,12/15/2022 18:51,4616917892
29361904,1,12/15/2022 18:51,1466919143
29361938,1,12/15/2022 18:54,8173143441
29361953,1,12/15/2022 18:32,1494873611
29361961,1,12/15/2022 18:32,1998973466
29362001,1,12/15/2022 19:03,5914958471
29362035,1,12/15/2022 18:54,7591111111
29362068,1,12/15/2022 18:32,7590000000
29362076,1,12/15/2022 18:52,3315134436
29362118,1,12/15/2022 18:43,1784994396
29362126,1,12/15/2022 19:03,8195649311
29362209,1,12/15/2022 18:54,1474868114
29362258,1,12/15/2022 18:51,1916649314
29362274,1,12/15/2022 18:24,1486778116
29362290,1,12/15/2022 18:32,5617635487
29362308,1,12/15/2022 19:05,1963955841
29362316,1,12/15/2022 18:30,5971635751
29362340,1,12/15/2022 18:30,1411718546
29362365,1,12/15/2022 18:54,1854939438
29362431,1,12/15/2022 19:03,1476966673
29362464,1,12/15/2022 18:30,1665785113
29362472,1,12/15/2022 18:24,4915887386
29362480,1,12/15/2022 18:21,1393884763
29362498,1,12/15/2022 18:28,1111111111
29362522,1,12/15/2022 18:43,1797866855
29362548,1,12/15/2022 18:43,3187638739
29362555,1,12/15/2022 18:28,8814879769
29362563,1,12/15/2022 18:24,1741733483
29362571,1,12/15/2022 18:48,6935113437
29362589,1,12/15/2022 18:54,1649993511
29362597,1,12/15/2022 18:43,6817849461
29362613,1,12/15/2022 19:03,3371897651
29362662,1,12/15/2022 18:51,5615793663
29362704,1,12/15/2022 18:24,1649664611
29362720,1,12/15/2022 18:46,6616894581
29362746,1,12/15/2022 19:03,3391976116
29362787,1,12/15/2022 18:48,7573114459
29362795,1,12/15/2022 18:30,1481649336
29362829,1,12/15/2022 18:49,3816636378
29362894,1,12/15/2022 18:24,1196963743
29362936,1,12/15/2022 18:48,1359939361
29362951,1,12/15/2022 18:28,1661964733
29362993,1,12/15/2022 18:49,1933693579
29363009,1,12/15/2022 18:56,7573114459
29363025,1,12/15/2022 18:54,1666713331
29363058,1,12/15/2022 18:48,8178935573
29363066,1,12/15/2022 18:48,5718619116
29363082,1,12/15/2022 19:03,6719197385
29363108,1,12/15/2022 18:43,1234567890
29363140,1,12/15/2022 19:03,1359939361
29363157,1,12/15/2022 18:21,4381976349
29363199,1,12/15/2022 18:43,9813669515
29363207,1,12/15/2022 18:59,3371738576
29363264,1,12/15/2022 18:21,1351839831
29363397,1,12/15/2022 18:27,1234567890
29363405,1,12/15/2022 18:24,1653875851
29363629,1,12/15/2022 18:32,9815956960
29363678,1,12/15/2022 18:45,9815666118
29363728,1,12/15/2022 18:59,9719797197
29363835,1,12/15/2022 18:28,3133748385
29363843,1,12/15/2022 18:59,9817965137
29363918,1,12/15/2022 18:24,7617745710
29363926,1,12/15/2022 18:21,1111111111
29363975,1,12/15/2022 18:24,7941967675
29364130,1,12/15/2022 18:32,1371915779
29364171,1,12/15/2022 18:52,7994186136
29364254,1,12/15/2022 18:51,1133445566
29364288,1,12/15/2022 18:54,4973137151
29364395,1,12/15/2022 18:28,6715995963
29364528,1,12/15/2022 18:56,1111111111
29364635,1,12/15/2022 18:18,1749783714
29364742,1,12/15/2022 18:32,3881868447
29364916,1,12/15/2022 18:24,8961783394
29364924,1,12/15/2022 18:24,1945863153
29364932,1,12/15/2022 18:32,9153636656
29365053,1,12/15/2022 18:49,3176785769
29365186,1,12/15/2022 18:32,3491377884
29365335,1,12/15/2022 18:49,6931345661
29365392,1,12/15/2022 18:21,1914734419
29365400,1,12/15/2022 18:54,1743795471
29365418,1,12/15/2022 18:28,9611234567
